Country,Code,Category,Year,GDP per capita (2015 US$),GNI per capita (2015 US$),"Services, value added per worker (2015 US$)","Industry, value added per worker (2015 US$)",Consumption expenditure per capita (2015 US$),Government expenditure on education (% of GDP),Literacy rate (% of population 15+),"Educational attainment, upper secondary (% of population 25+)","Educational attainment, Bachelor's (% of population 25+)","Educational attainment, Doctoral (% of population 25+)","CO2 emissions per $ of GDP (kg, 2015 US$)",CO2 emissions per capita (tons),Greenhouse gas emissions per capita (tons of CO2 equiv.),GDP per kg of oil equiv. of energy use (2017 PPP $),Renewable energy consumption (% of energy consumption)
Latvia,LVA,economy,2003,8591.0,8551.0,20337.0,18431.0,6774.0,,,,,,,,,,
Latvia,LVA,economy,2004,9405.0,9217.0,21677.0,19836.0,7412.0,,,,,,,,,,
Latvia,LVA,economy,2005,10526.0,10421.0,23395.0,21279.0,8149.0,,,,,,,,,,
Latvia,LVA,economy,2006,11895.0,11607.0,24681.0,22297.0,9509.0,,,,,,,,,,
Latvia,LVA,economy,2007,13185.0,12792.0,26568.0,22068.0,10503.0,,,,,,,,,,
Latvia,LVA,economy,2008,12891.0,12728.0,25926.0,20684.0,9984.0,,,,,,,,,,
Latvia,LVA,economy,2009,11237.0,12021.0,25832.0,22123.0,8702.0,,,,,,,,,,
Latvia,LVA,economy,2010,10962.0,11072.0,25755.0,23306.0,8856.0,,,,,,,,,,
Latvia,LVA,economy,2011,11451.0,11439.0,27036.0,25401.0,9053.0,,,,,,,,,,
Latvia,LVA,economy,2012,12410.0,12324.0,27429.0,25069.0,9578.0,,,,,,,,,,
Latvia,LVA,economy,2013,12796.0,12767.0,27675.0,23982.0,10203.0,,,,,,,,,,
Latvia,LVA,economy,2014,13163.0,13179.0,27977.0,23163.0,10439.0,,,,,,,,,,
Latvia,LVA,economy,2015,13786.0,13722.0,28624.0,24221.0,10759.0,,,,,,,,,,
Latvia,LVA,economy,2016,14243.0,14222.0,29449.0,23741.0,11197.0,,,,,,,,,,
Latvia,LVA,economy,2017,14845.0,14807.0,29193.0,26114.0,11640.0,,,,,,,,,,
Latvia,LVA,economy,2018,15559.0,15303.0,30180.0,26286.0,12052.0,,,,,,,,,,
Latvia,LVA,economy,2019,16070.0,15826.0,31155.0,26727.0,12267.0,,,,,,,,,,
Latvia,LVA,economy,2020,15826.0,15822.0,,,12005.0,,,,,,,,,,
Latvia,LVA,economy,2021,16609.0,16278.0,,,12972.0,,,,,,,,,,
Latvia,LVA,economy,2022,16947.0,,,,13847.0,,,,,,,,,,
Latvia,LVA,education,1960,,,,,,,,,,,,,,,
Latvia,LVA,education,1961,,,,,,,,,,,,,,,
Latvia,LVA,education,1962,,,,,,,,,,,,,,,
Latvia,LVA,education,1963,,,,,,,,,,,,,,,
Latvia,LVA,education,1964,,,,,,,,,,,,,,,
Latvia,LVA,education,1965,,,,,,,,,,,,,,,
Latvia,LVA,education,1966,,,,,,,,,,,,,,,
Latvia,LVA,education,1967,,,,,,,,,,,,,,,
Latvia,LVA,education,1968,,,,,,,,,,,,,,,
Latvia,LVA,education,1969,,,,,,,,,,,,,,,
Latvia,LVA,education,1970,,,,,,,,,,,,,,,
Latvia,LVA,education,1971,,,,,,,,,,,,,,,
Latvia,LVA,education,1972,,,,,,,,,,,,,,,
Latvia,LVA,education,1973,,,,,,,,,,,,,,,
Latvia,LVA,education,1974,,,,,,,,,,,,,,,
Latvia,LVA,education,1975,,,,,,,,,,,,,,,
Latvia,LVA,education,1976,,,,,,,,,,,,,,,
Latvia,LVA,education,1977,,,,,,,,,,,,,,,
Latvia,LVA,education,1978,,,,,,,,,,,,,,,
Latvia,LVA,education,1979,,,,,,,,,,,,,,,
Latvia,LVA,education,1980,,,,,,,,,,,,,,,
Latvia,LVA,education,1981,,,,,,,,,,,,,,,
Latvia,LVA,education,1982,,,,,,,,,,,,,,,
Latvia,LVA,education,1983,,,,,,,,,,,,,,,
Latvia,LVA,education,1984,,,,,,,,,,,,,,,
Latvia,LVA,education,1985,,,,,,,,,,,,,,,
Latvia,LVA,education,1986,,,,,,,,,,,,,,,
Latvia,LVA,education,1987,,,,,,,,,,,,,,,
Latvia,LVA,education,1988,,,,,,,,,,,,,,,
Latvia,LVA,education,1989,,,,,,,99.45,,,,,,,,
Latvia,LVA,education,1990,,,,,,,,,,,,,,,
Latvia,LVA,education,1991,,,,,,,,,,,,,,,
Latvia,LVA,education,1992,,,,,,,,,,,,,,,
Latvia,LVA,education,1993,,,,,,,,,,,,,,,
Latvia,LVA,education,1994,,,,,,,,,,,,,,,
Latvia,LVA,education,1995,,,,,,,,,,,,,,,
Latvia,LVA,education,1996,,,,,,5.26,,,,,,,,,
Latvia,LVA,education,1997,,,,,,5.51,,,,,,,,,
Latvia,LVA,education,1998,,,,,,5.81,,,,,,,,,
Latvia,LVA,education,1999,,,,,,5.54,,,,,,,,,
Latvia,LVA,education,2000,,,,,,5.27,99.75,,,,,,,,
Latvia,LVA,education,2001,,,,,,5.45,,,,,,,,,
Latvia,LVA,education,2002,,,,,,5.6,,,,,,,,,
Latvia,LVA,education,2003,,,,,,5.06,,,,,,,,,
Latvia,LVA,education,2004,,,,,,4.83,,79.05,,,,,,,
Latvia,LVA,education,2005,,,,,,4.77,,80.08,,,,,,,
Latvia,LVA,education,2006,,,,,,4.68,,86.02,,,,,,,
Latvia,LVA,education,2007,,,,,,4.63,,80.33,,,,,,,
Latvia,LVA,education,2008,,,,,,5.37,,82.16,,,,,,,
Latvia,LVA,education,2009,,,,,,5.52,,83.68,,,,,,,
Latvia,LVA,education,2010,,,,,,5.04,,85.21,,,,,,,
Latvia,LVA,education,2011,,,,,,5.07,99.9,84.81,,,,,,,
Latvia,LVA,education,2012,,,,,,6.58,,86.09,,,,,,,
Latvia,LVA,education,2013,,,,,,7.0,,86.86,27.69,0.47,,,,,
Latvia,LVA,education,2014,,,,,,5.28,,87.8,26.63,0.58,,,,,
Latvia,LVA,education,2015,,,,,,5.28,,88.29,27.7,0.54,,,,,
Latvia,LVA,education,2016,,,,,,4.66,,88.73,29.11,0.41,,,,,
Latvia,LVA,education,2017,,,,,,4.37,,,,,,,,,
Latvia,LVA,education,2018,,,,,,4.24,,90.3,30.03,1.11,,,,,
Latvia,LVA,education,2019,,,,,,4.42,,90.93,30.94,,,,,,
Latvia,LVA,education,2020,,,,,,4.82,,,,,,,,,
Latvia,LVA,education,2021,,,,,,5.7,99.89,,,,,,,,
Latvia,LVA,education,2022,,,,,,,,,,,,,,,
Latvia,LVA,environment,1960,,,,,,,,,,,,,,,
Latvia,LVA,environment,1961,,,,,,,,,,,,,,,
Latvia,LVA,environment,1962,,,,,,,,,,,,,,,
Latvia,LVA,environment,1963,,,,,,,,,,,,,,,
Latvia,LVA,environment,1964,,,,,,,,,,,,,,,
Latvia,LVA,environment,1965,,,,,,,,,,,,,,,
Latvia,LVA,environment,1966,,,,,,,,,,,,,,,
Latvia,LVA,environment,1967,,,,,,,,,,,,,,,
Latvia,LVA,environment,1968,,,,,,,,,,,,,,,
Latvia,LVA,environment,1969,,,,,,,,,,,,,,,
Latvia,LVA,environment,1970,,,,,,,,,,,,,,,
Latvia,LVA,environment,1971,,,,,,,,,,,,,,,
Latvia,LVA,environment,1972,,,,,,,,,,,,,,,
Latvia,LVA,environment,1973,,,,,,,,,,,,,,,
Latvia,LVA,environment,1974,,,,,,,,,,,,,,,
Latvia,LVA,environment,1975,,,,,,,,,,,,,,,
Latvia,LVA,environment,1976,,,,,,,,,,,,,,,
Latvia,LVA,environment,1977,,,,,,,,,,,,,,,
Latvia,LVA,environment,1978,,,,,,,,,,,,,,,
Latvia,LVA,environment,1979,,,,,,,,,,,,,,,
Latvia,LVA,environment,1980,,,,,,,,,,,,,,,
Latvia,LVA,environment,1981,,,,,,,,,,,,,,,
Latvia,LVA,environment,1982,,,,,,,,,,,,,,,
Latvia,LVA,environment,1983,,,,,,,,,,,,,,,
Latvia,LVA,environment,1984,,,,,,,,,,,,,,,
Latvia,LVA,environment,1985,,,,,,,,,,,,,,,
Latvia,LVA,environment,1986,,,,,,,,,,,,,,,
Latvia,LVA,environment,1987,,,,,,,,,,,,,,,
Latvia,LVA,environment,1988,,,,,,,,,,,,,,,
Latvia,LVA,environment,1989,,,,,,,,,,,,,,,
Latvia,LVA,environment,1990,,,,,,,,,,,,7.05,9.67,,17.57
Latvia,LVA,environment,1991,,,,,,,,,,,,6.49,9.07,,18.68
Latvia,LVA,environment,1992,,,,,,,,,,,,5.35,8.14,,21.59
Latvia,LVA,environment,1993,,,,,,,,,,,,4.59,7.06,,25.38
Latvia,LVA,environment,1994,,,,,,,,,,,,4.06,6.0,,28.34
Latvia,LVA,environment,1995,,,,,,,,,,,0.73,3.62,5.39,5.19,32.43
Latvia,LVA,environment,1996,,,,,,,,,,,0.71,3.67,5.45,5.41,32.03
Latvia,LVA,environment,1997,,,,,,,,,,,0.62,3.51,5.26,6.01,32.89
Latvia,LVA,environment,1998,,,,,,,,,,,0.55,3.37,5.13,6.54,35.35
Latvia,LVA,environment,1999,,,,,,,,,,,0.5,3.16,4.88,7.32,36.33
Latvia,LVA,environment,2000,,,,,,,,,,,0.44,2.93,4.61,8.03,35.82
Latvia,LVA,environment,2001,,,,,,,,,,,0.43,3.15,4.88,7.95,35.35
Latvia,LVA,environment,2002,,,,,,,,,,,0.41,3.18,4.95,8.6,34.38
Latvia,LVA,environment,2003,,,,,,,,,,,0.39,3.32,5.11,8.78,34.34
Latvia,LVA,environment,2004,,,,,,,,,,,0.36,3.37,5.16,9.26,36.11
Latvia,LVA,environment,2005,,,,,,,,,,,0.33,3.45,5.3,10.05,36.3
Latvia,LVA,environment,2006,,,,,,,,,,,0.31,3.7,5.59,10.87,34.0
Latvia,LVA,environment,2007,,,,,,,,,,,0.29,3.88,5.83,11.68,33.08
Latvia,LVA,environment,2008,,,,,,,,,,,0.29,3.72,5.74,11.82,33.71
Latvia,LVA,environment,2009,,,,,,,,,,,0.31,3.44,5.47,10.56,38.4
Latvia,LVA,environment,2010,,,,,,,,,,,0.37,4.06,6.13,9.85,33.07
Latvia,LVA,environment,2011,,,,,,,,,,,0.33,3.83,5.93,10.7,35.54
Latvia,LVA,environment,2012,,,,,,,,,,,0.3,3.72,5.9,11.04,40.37
Latvia,LVA,environment,2013,,,,,,,,,,,0.29,3.7,5.93,11.46,39.6
Latvia,LVA,environment,2014,,,,,,,,,,,0.28,3.65,5.96,11.68,40.24
Latvia,LVA,environment,2015,,,,,,,,,,,0.27,3.7,6.03,,38.1
Latvia,LVA,environment,2016,,,,,,,,,,,0.26,3.65,6.0,,38.48
Latvia,LVA,environment,2017,,,,,,,,,,,0.25,3.66,6.02,,42.6
Latvia,LVA,environment,2018,,,,,,,,,,,0.26,4.04,6.35,,40.97
Latvia,LVA,environment,2019,,,,,,,,,,,0.25,3.95,6.32,,41.48
Latvia,LVA,environment,2020,,,,,,,,,,,0.23,3.65,6.02,,43.75
Latvia,LVA,environment,2021,,,,,,,,,,,,,,,
Latvia,LVA,environment,2022,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1960,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1961,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1962,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1963,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1964,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1965,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1966,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1967,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1968,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1969,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1970,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1971,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1972,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1973,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1974,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1975,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1976,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1977,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1978,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1979,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1980,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1981,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1982,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1983,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1984,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1985,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1986,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1987,,,,,,,,,,,,,,,
Lebanon,LBN,economy,1988,3931.0,,,,,,,,,,,,,,
Lebanon,LBN,economy,1989,2218.0,,,,,,,,,,,,,,
Lebanon,LBN,economy,1990,2754.0,3354.0,,,2518.0,,,,,,,,,,
Lebanon,LBN,economy,1991,4034.0,4098.0,26092.0,15999.0,3334.0,,,,,,,,,,
Lebanon,LBN,economy,1992,4598.0,4763.0,28523.0,16504.0,5004.0,,,,,,,,,,
Lebanon,LBN,economy,1993,4995.0,5097.0,29243.0,16624.0,5626.0,,,,,,,,,,
Lebanon,LBN,economy,1994,5304.0,5477.0,29480.0,16700.0,5680.0,,,,,,,,,,
Lebanon,LBN,economy,1995,5544.0,5769.0,28853.0,16435.0,5844.0,,,,,,,,,,
Lebanon,LBN,economy,1996,6055.0,6229.0,31586.0,17962.0,6052.0,,,,,,,,,,
Lebanon,LBN,economy,1997,6010.0,6134.0,30567.0,17983.0,5907.0,,,,,,,,,,
Lebanon,LBN,economy,1998,6124.0,6181.0,30358.0,18166.0,5949.0,,,,,,,,,,
Lebanon,LBN,economy,1999,5990.0,6068.0,28548.0,16789.0,5916.0,,,,,,,,,,
Lebanon,LBN,economy,2000,5971.0,6089.0,28168.0,16168.0,5894.0,,,,,,,,,,
Lebanon,LBN,economy,2001,6103.0,6082.0,28025.0,15755.0,6103.0,,,,,,,,,,
Lebanon,LBN,economy,2002,6231.0,5936.0,26086.0,15604.0,6197.0,,,,,,,,,,
Lebanon,LBN,economy,2003,6349.0,5260.0,24690.0,15267.0,6314.0,,,,,,,,,,
Lebanon,LBN,economy,2004,6669.0,6410.0,28373.0,15239.0,6530.0,,,,,,,,,,
Lebanon,LBN,economy,2005,6748.0,6690.0,28144.0,15509.0,6275.0,,,,,,,,,,
Lebanon,LBN,economy,2006,6741.0,6791.0,27925.0,15190.0,6359.0,,,,,,,,,,
Lebanon,LBN,economy,2007,7231.0,7445.0,29515.0,17203.0,6683.0,,,,,,,,,,
Lebanon,LBN,economy,2008,7761.0,7875.0,31171.0,18006.0,7142.0,,,,,,,,,,
Lebanon,LBN,economy,2009,8445.0,8396.0,33479.0,17900.0,7991.0,,,,,,,,,,
Lebanon,LBN,economy,2010,9037.0,8924.0,35127.0,18363.0,8490.0,,,,,,,,,,
Lebanon,LBN,economy,2011,9026.0,8981.0,33448.0,17931.0,8180.0,,,,,,,,,,
Lebanon,LBN,economy,2012,9020.0,8985.0,31706.0,17258.0,8691.0,,,,,,,,,,
Lebanon,LBN,economy,2013,8540.0,8506.0,30781.0,17157.0,8318.0,,,,,,,,,,
Lebanon,LBN,economy,2014,7921.0,7832.0,29814.0,16029.0,7971.0,,,,,,,,,,
Lebanon,LBN,economy,2015,7803.0,7723.0,28581.0,14902.0,8063.0,,,,,,,,,,
Lebanon,LBN,economy,2016,8102.0,7964.0,27591.0,14865.0,8439.0,,,,,,,,,,
Lebanon,LBN,economy,2017,8375.0,8344.0,26919.0,14255.0,8775.0,,,,,,,,,,
Lebanon,LBN,economy,2018,8436.0,8252.0,25817.0,13678.0,8902.0,,,,,,,,,,
Lebanon,LBN,economy,2019,8082.0,7867.0,24015.0,11426.0,9033.0,,,,,,,,,,
Lebanon,LBN,economy,2020,6486.0,6261.0,,,7208.0,,,,,,,,,,
Lebanon,LBN,economy,2021,6107.0,5713.0,,,6790.0,,,,,,,,,,
Lebanon,LBN,economy,2022,,,,,,,,,,,,,,,
Lebanon,LBN,education,1960,,,,,,,,,,,,,,,
Lebanon,LBN,education,1961,,,,,,,,,,,,,,,
Lebanon,LBN,education,1962,,,,,,,,,,,,,,,
Lebanon,LBN,education,1963,,,,,,,,,,,,,,,
Lebanon,LBN,education,1964,,,,,,,,,,,,,,,
Lebanon,LBN,education,1965,,,,,,,,,,,,,,,
Lebanon,LBN,education,1966,,,,,,,,,,,,,,,
Lebanon,LBN,education,1967,,,,,,,,,,,,,,,
Lebanon,LBN,education,1968,,,,,,,,,,,,,,,
Lebanon,LBN,education,1969,,,,,,,,,,,,,,,
Lebanon,LBN,education,1970,,,,,,,,8.0,,,,,,,
Lebanon,LBN,education,1971,,,,,,,,,,,,,,,
Lebanon,LBN,education,1972,,,,,,,,,,,,,,,
Lebanon,LBN,education,1973,,,,,,,,,,,,,,,
Lebanon,LBN,education,1974,,,,,,,,,,,,,,,
Lebanon,LBN,education,1975,,,,,,,,,,,,,,,
Lebanon,LBN,education,1976,,,,,,,,,,,,,,,
Lebanon,LBN,education,1977,,,,,,,,,,,,,,,
Lebanon,LBN,education,1978,,,,,,,,,,,,,,,
Lebanon,LBN,education,1979,,,,,,,,,,,,,,,
Lebanon,LBN,education,1980,,,,,,,,,,,,,,,
Lebanon,LBN,education,1981,,,,,,,,,,,,,,,
Lebanon,LBN,education,1982,,,,,,,,,,,,,,,
Lebanon,LBN,education,1983,,,,,,,,,,,,,,,
Lebanon,LBN,education,1984,,,,,,,,,,,,,,,
Lebanon,LBN,education,1985,,,,,,,,,,,,,,,
Lebanon,LBN,education,1986,,,,,,,,,,,,,,,
Lebanon,LBN,education,1987,,,,,,,,,,,,,,,
Lebanon,LBN,education,1988,,,,,,,,,,,,,,,
Lebanon,LBN,education,1989,,,,,,,,,,,,,,,
Lebanon,LBN,education,1990,,,,,,,,,,,,,,,
Lebanon,LBN,education,1991,,,,,,,,,,,,,,,
Lebanon,LBN,education,1992,,,,,,,,,,,,,,,
Lebanon,LBN,education,1993,,,,,,1.67,,,,,,,,,
Lebanon,LBN,education,1994,,,,,,1.93,,,,,,,,,
Lebanon,LBN,education,1995,,,,,,2.22,,,,,,,,,
Lebanon,LBN,education,1996,,,,,,2.08,,,,,,,,,
Lebanon,LBN,education,1997,,,,,,,,,,,,,,,
Lebanon,LBN,education,1998,,,,,,,,,,,,,,,
Lebanon,LBN,education,1999,,,,,,,,,,,,,,,
Lebanon,LBN,education,2000,,,,,,,,,,,,,,,
Lebanon,LBN,education,2001,,,,,,2.84,,,,,,,,,
Lebanon,LBN,education,2002,,,,,,2.55,,,,,,,,,
Lebanon,LBN,education,2003,,,,,,,,,,,,,,,
Lebanon,LBN,education,2004,,,,,,2.64,,,,,,,,,
Lebanon,LBN,education,2005,,,,,,2.65,,,,,,,,,
Lebanon,LBN,education,2006,,,,,,2.78,,,,,,,,,
Lebanon,LBN,education,2007,,,,,,2.58,89.61,32.93,,,,,,,
Lebanon,LBN,education,2008,,,,,,2.01,,,,,,,,,
Lebanon,LBN,education,2009,,,,,,1.77,91.18,,,,,,,,
Lebanon,LBN,education,2010,,,,,,1.61,,,,,,,,,
Lebanon,LBN,education,2011,,,,,,1.65,,,,,,,,,
Lebanon,LBN,education,2012,,,,,,2.15,,,,,,,,,
Lebanon,LBN,education,2013,,,,,,2.43,,,,,,,,,
Lebanon,LBN,education,2014,,,,,,,,,,,,,,,
Lebanon,LBN,education,2015,,,,,,,,,,,,,,,
Lebanon,LBN,education,2016,,,,,,2.13,,,,,,,,,
Lebanon,LBN,education,2017,,,,,,2.14,,,,,,,,,
Lebanon,LBN,education,2018,,,,,,2.53,,,,,,,,,
Lebanon,LBN,education,2019,,,,,,2.6,95.3,,,,,,,,
Lebanon,LBN,education,2020,,,,,,1.67,,,,,,,,,
Lebanon,LBN,education,2021,,,,,,,,,,,,,,,
Lebanon,LBN,education,2022,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1960,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1961,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1962,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1963,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1964,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1965,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1966,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1967,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1968,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1969,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1970,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1971,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1972,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1973,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1974,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1975,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1976,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1977,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1978,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1979,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1980,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1981,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1982,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1983,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1984,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1985,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1986,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1987,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1988,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1989,,,,,,,,,,,,,,,
Lebanon,LBN,environment,1990,,,,,,,,,,,0.57,1.56,2.02,10.77,11.34
Lebanon,LBN,environment,1991,,,,,,,,,,,0.48,1.92,2.39,13.0,8.53
Lebanon,LBN,environment,1992,,,,,,,,,,,0.41,1.87,2.36,14.94,8.04
Lebanon,LBN,environment,1993,,,,,,,,,,,0.54,2.7,3.21,11.55,5.44
Lebanon,LBN,environment,1994,,,,,,,,,,,0.55,2.9,3.39,11.4,5.34
Lebanon,LBN,environment,1995,,,,,,,,,,,0.61,3.36,3.91,10.59,4.4
Lebanon,LBN,environment,1996,,,,,,,,,,,0.58,3.5,4.1,11.17,5.01
Lebanon,LBN,environment,1997,,,,,,,,,,,0.65,3.93,4.56,10.0,4.38
Lebanon,LBN,environment,1998,,,,,,,,,,,0.64,3.89,4.57,10.55,5.46
Lebanon,LBN,environment,1999,,,,,,,,,,,0.67,4.01,4.73,10.03,4.25
Lebanon,LBN,environment,2000,,,,,,,,,,,0.61,3.63,4.38,11.18,4.91
Lebanon,LBN,environment,2001,,,,,,,,,,,0.63,3.85,4.61,10.83,4.67
Lebanon,LBN,environment,2002,,,,,,,,,,,0.61,3.79,4.55,11.27,5.99
Lebanon,LBN,environment,2003,,,,,,,,,,,0.61,3.87,4.64,11.62,7.39
Lebanon,LBN,environment,2004,,,,,,,,,,,0.59,3.91,4.69,12.27,6.58
Lebanon,LBN,environment,2005,,,,,,,,,,,0.55,3.72,4.5,13.21,6.97
Lebanon,LBN,environment,2006,,,,,,,,,,,0.51,3.44,4.23,14.11,7.04
Lebanon,LBN,environment,2007,,,,,,,,,,,0.43,3.13,3.93,17.5,7.94
Lebanon,LBN,environment,2008,,,,,,,,,,,0.49,3.81,4.64,14.85,5.4
Lebanon,LBN,environment,2009,,,,,,,,,,,0.52,4.42,5.28,13.37,4.31
Lebanon,LBN,environment,2010,,,,,,,,,,,0.46,4.18,5.05,15.05,5.7
Lebanon,LBN,environment,2011,,,,,,,,,,,0.46,4.2,5.14,15.26,6.18
Lebanon,LBN,environment,2012,,,,,,,,,,,0.5,4.53,5.52,13.85,5.56
Lebanon,LBN,environment,2013,,,,,,,,,,,0.48,4.09,5.03,14.58,5.92
Lebanon,LBN,environment,2014,,,,,,,,,,,0.51,4.01,4.9,14.1,4.24
Lebanon,LBN,environment,2015,,,,,,,,,,,0.54,4.22,5.14,,4.17
Lebanon,LBN,environment,2016,,,,,,,,,,,0.55,4.43,5.43,,3.96
Lebanon,LBN,environment,2017,,,,,,,,,,,0.57,4.77,5.86,,3.97
Lebanon,LBN,environment,2018,,,,,,,,,,,0.55,4.6,5.76,,4.75
Lebanon,LBN,environment,2019,,,,,,,,,,,0.58,4.66,5.9,,5.13
Lebanon,LBN,environment,2020,,,,,,,,,,,0.58,3.79,5.11,,6.71
Lebanon,LBN,environment,2021,,,,,,,,,,,,,,,
Lebanon,LBN,environment,2022,,,,,,,,,,,,,,,
Lesotho,LSO,economy,1960,262.0,,,,6.0,,,,,,,,,,
Lesotho,LSO,economy,1961,259.0,,,,6.0,,,,,,,,,,
Lesotho,LSO,economy,1962,290.0,,,,6.0,,,,,,,,,,
Lesotho,LSO,economy,1963,311.0,,,,7.0,,,,,,,,,,
Lesotho,LSO,economy,1964,326.0,,,,7.0,,,,,,,,,,
Lesotho,LSO,economy,1965,323.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1966,312.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1967,334.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1968,321.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1969,315.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1970,310.0,,,,8.0,,,,,,,,,,
Lesotho,LSO,economy,1971,315.0,,,,9.0,,,,,,,,,,
Lesotho,LSO,economy,1972,304.0,,,,11.0,,,,,,,,,,
Lesotho,LSO,economy,1973,371.0,,,,14.0,,,,,,,,,,
Lesotho,LSO,economy,1974,398.0,,,,18.0,,,,,,,,,,
Lesotho,LSO,economy,1975,332.0,,,,21.0,,,,,,,,,,
Lesotho,LSO,economy,1976,357.0,,,,26.0,,,,,,,,,,
Lesotho,LSO,economy,1977,422.0,,,,31.0,,,,,,,,,,
Lesotho,LSO,economy,1978,486.0,,,,35.0,,,,,,,,,,
Lesotho,LSO,economy,1979,486.0,,,,40.0,,,,,,,,,,
Lesotho,LSO,economy,1980,460.0,,,,49.0,,,,,,,,,,
Lesotho,LSO,economy,1981,450.0,,,,57.0,,,,,,,,,,
Lesotho,LSO,economy,1982,457.0,,,,60.0,,,,,,,,,,
Lesotho,LSO,economy,1983,454.0,,,,70.0,,,,,,,,,,
Lesotho,LSO,economy,1984,466.0,,,,78.0,,,,,,,,,,
Lesotho,LSO,economy,1985,465.0,,,,86.0,,,,,,,,,,
Lesotho,LSO,economy,1986,474.0,,,,96.0,,,,,,,,,,
Lesotho,LSO,economy,1987,467.0,,,,107.0,,,,,,,,,,
Lesotho,LSO,economy,1988,497.0,,,,132.0,,,,,,,,,,
Lesotho,LSO,economy,1989,516.0,,,,149.0,,,,,,,,,,
Lesotho,LSO,economy,1990,537.0,,,,156.0,,,,,,,,,,
Lesotho,LSO,economy,1991,565.0,,4448.0,5107.0,192.0,,,,,,,,,,
Lesotho,LSO,economy,1992,595.0,,4400.0,5518.0,212.0,,,,,,,,,,
Lesotho,LSO,economy,1993,607.0,,4346.0,5570.0,233.0,,,,,,,,,,
Lesotho,LSO,economy,1994,635.0,,4335.0,5910.0,249.0,,,,,,,,,,
Lesotho,LSO,economy,1995,648.0,,4419.0,6411.0,273.0,,,,,,,,,,
Lesotho,LSO,economy,1996,676.0,,4289.0,6721.0,300.0,,,,,,,,,,
Lesotho,LSO,economy,1997,695.0,,4417.0,6419.0,365.0,,,,,,,,,,
